index, img_id, is_valid, scale, proc_id, file_name, pos, angle_deg, overlap_pixels_prev, overlap_pixels_next, packet_array_count,tag, c_packet, c_track, c_imc,root_bucket, next_bucket, next, bucket_id, pkg_index, packet_id, from_proc_id, is_center,pkg_row_start, pkg_row_end, pkg_col_start, pkg_col_end, img_row_start, img_col_start, img_row_count, img_col_count 
2298,2299,1,1,6,,0,35.6231,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,28,0,9483,6,1,1209,1432,880,1103,0,0,224,224
2299,2300,1,1,5,,0,34.7774,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,28,0,9484,5,1,368,591,1486,1709,0,0,224,224
2300,2301,1,1,5,,0,34.8759,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,28,0,9484,5,1,184,407,670,893,0,0,224,224
2301,2302,1,1,5,,0,34.528,0,0,2,1536,1,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,0,-1,27,1,9204,5,0,1270,1493,1601,1711,0,0,224,111
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,28,0,9484,5,1,833,1056,0,112,0,111,224,113
2302,2303,1,1,6,,0,33.703,0,0,2,1280,1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,0,28,1,9484,5,0,2384,2430,667,890,0,0,47,224
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,28,0,9485,6,1,0,176,667,890,47,0,177,224
2303,2304,1,1,5,,0,31.6005,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,28,0,9486,5,1,1471,1694,1380,1603,0,0,224,224
2304,2305,1,1,5,,0,29.0286,0,0,2,1536,1,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,0,-1,27,1,9208,5,0,1996,2219,1705,1711,0,0,224,7
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,28,0,9488,5,1,1436,1659,0,216,0,7,224,217
2305,2306,1,1,6,,0,24.9401,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,28,0,9491,6,1,1818,2041,1441,1664,0,0,224,224
2306,2307,1,1,6,,0,25.5279,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,28,0,9491,6,1,714,937,1249,1472,0,0,224,224
2307,2308,1,1,6,,0,25.2173,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,28,0,9491,6,1,1296,1519,940,1163,0,0,224,224
2308,2309,1,1,6,,0,25.4918,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,28,0,9491,6,1,781,1004,365,588,0,0,224,224
2309,2310,1,1,5,,0,24.2999,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,28,0,9492,5,1,590,813,1251,1474,0,0,224,224
2310,2311,1,1,6,,0,19.5012,0,0,2,1280,1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,1,28,0,9495,6,1,2302,2430,485,708,0,0,129,224
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,28,1,9496,5,0,0,94,485,708,129,0,95,224
2311,2312,1,1,6,,0,20.5259,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,28,0,9495,6,1,379,602,156,379,0,0,224,224
2312,2313,1,1,5,,0,18.4766,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,28,0,9496,5,1,1792,2015,1105,1328,0,0,224,224
2313,2314,1,1,6,,0,17.3773,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9497,6,1,1424,1647,520,743,0,0,224,224
2314,2315,1,1,5,,0,15.9664,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9498,5,1,1640,1863,528,751,0,0,224,224
2315,2316,1,1,5,,0,13.9212,0,0,2,1536,1,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,1,-1,29,0,9500,5,1,617,840,1501,1711,0,0,224,211
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,30,1,9776,5,0,1118,1341,0,12,0,211,224,13
2316,2317,1,1,6,,0,12.445,0,0,2,1536,1,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,0,-1,28,1,9221,6,0,1899,2122,1708,1711,0,0,224,4
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,29,0,9501,6,1,955,1178,0,219,0,4,224,220
2317,2318,1,1,5,,0,11.1183,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9502,5,1,1015,1238,1242,1465,0,0,224,224
2318,2319,1,1,5,,0,11.1892,0,0,2,1536,1,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,0,-1,28,1,9222,5,0,1850,2073,1614,1711,0,0,224,98
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,29,0,9502,5,1,879,1102,0,125,0,98,224,126
2319,2320,1,1,6,,0,9.52843,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9503,6,1,1565,1788,621,844,0,0,224,224
2320,2321,1,1,5,,0,8.54082,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9504,5,1,985,1208,1314,1537,0,0,224,224
2321,2322,1,1,5,,0,8.1437,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9504,5,1,1731,1954,1209,1432,0,0,224,224
2322,2323,1,1,5,,0,8.57192,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9504,5,1,926,1149,15,238,0,0,224,224
2323,2324,1,1,6,,0,7.54728,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9505,6,1,419,642,912,1135,0,0,224,224
2324,2325,1,1,5,,0,6.42622,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9506,5,1,88,311,1270,1493,0,0,224,224
2325,2326,1,1,5,,0,6.28191,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9506,5,1,358,581,1137,1360,0,0,224,224
2326,2327,1,1,5,,0,6.31319,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9506,5,1,299,522,298,521,0,0,224,224
2327,2328,1,1,6,,0,4.14946,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9507,6,1,1924,2147,1284,1507,0,0,224,224
2328,2329,1,1,6,,0,4.79226,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9507,6,1,720,943,596,819,0,0,224,224
2329,2330,1,1,6,,0,4.15861,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9507,6,1,1906,2129,14,237,0,0,224,224
2330,2331,1,1,6,,0,3.9882,0,0,3,1792,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,0,-1,28,1,9228,5,0,936,1159,1661,1711,0,0,224,51
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,2,29,0,9507,6,1,2227,2430,0,172,0,51,204,173
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,29,2,9508,5,0,0,19,0,172,204,51,20,173
2331,2332,1,1,5,,0,3.84667,0,0,2,1536,1,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,0,-1,28,1,9228,5,0,1204,1427,1650,1711,0,0,224,62
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,29,0,9508,5,1,61,284,0,161,0,62,224,162
2332,2333,1,1,6,,0,2.16376,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9509,6,1,786,1009,846,1069,0,0,224,224
2333,2334,1,1,5,,0,1.31753,0,0,2,1280,1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,0,29,1,9509,6,0,2375,2430,1434,1657,0,0,56,224
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,29,0,9510,5,1,0,167,1434,1657,56,0,168,224
2334,2335,1,1,5,,0,0.657942,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9510,5,1,1178,1401,1398,1621,0,0,224,224
2335,2336,1,1,5,,0,0.473724,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9510,5,1,1522,1745,1147,1370,0,0,224,224
2336,2337,1,1,5,,0,1.12911,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9510,5,1,296,519,965,1188,0,0,224,224
2337,2338,1,1,5,,0,0.749636,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9510,5,1,1004,1227,342,565,0,0,224,224
2338,2339,1,1,6,,0,-0.585762,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9511,6,1,1076,1299,1055,1278,0,0,224,224
2339,2340,1,1,6,,0,-1.00765,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9511,6,1,1870,2093,987,1210,0,0,224,224
2340,2341,1,1,6,,0,-0.7741,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9511,6,1,1432,1655,808,1031,0,0,224,224
2341,2342,1,1,6,,0,-0.981701,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9511,6,1,1820,2043,510,733,0,0,224,224
2342,2343,1,1,6,,0,-0.641007,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9511,6,1,1179,1402,230,453,0,0,224,224
2343,2344,1,1,5,,0,-2.13564,0,0,2,1536,1,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,1,-1,29,0,9512,5,1,1553,1776,1532,1711,0,0,224,180
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,30,1,9788,5,0,1683,1906,0,43,0,180,224,44
2344,2345,1,1,5,,0,-1.91854,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9512,5,1,1145,1368,1471,1694,0,0,224,224
2345,2346,1,1,5,,0,-2.03307,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9512,5,1,1359,1582,70,293,0,0,224,224
2346,2347,1,1,5,,0,-4.85257,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9514,5,1,1783,2006,1023,1246,0,0,224,224
2347,2348,1,1,5,,0,-4.15455,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9514,5,1,476,699,802,1025,0,0,224,224
2348,2349,1,1,6,,0,-8.69364,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9517,6,1,1691,1914,708,931,0,0,224,224
2349,2350,1,1,6,,0,-10.8305,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9519,6,1,831,1054,1268,1491,0,0,224,224
2350,2351,1,1,5,,0,-12.7822,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9520,5,1,2057,2280,482,705,0,0,224,224
2351,2352,1,1,5,,0,-15.1032,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9522,5,1,1546,1769,1403,1626,0,0,224,224
2352,2353,1,1,5,,0,-17.3945,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9524,5,1,976,1199,335,558,0,0,224,224
2353,2354,1,1,5,,0,-20.642,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9526,5,1,2197,2420,1351,1574,0,0,224,224
2354,2355,1,1,6,,0,-38.9737,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9541,6,1,52,275,438,661,0,0,224,224
2355,2356,1,1,6,,0,-44.2712,0,0,2,1792,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,0,-1,28,1,9266,5,0,65,288,1626,1711,0,0,224,86
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,29,0,9545,6,1,241,464,0,137,0,86,224,138
2356,2357,1,1,6,,0,-50.0017,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9549,6,1,1243,1466,1010,1233,0,0,224,224
2357,2358,1,1,5,,0,-157.33,0,0,2,1280,1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,0,29,1,9631,6,0,2421,2430,1436,1659,0,0,10,224
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,29,0,9632,5,1,0,213,1436,1659,10,0,214,224
2358,2359,1,1,6,,0,111.45,0,0,2,1280,1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,1,29,0,9701,6,1,2302,2430,594,817,0,0,129,224
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,1,9702,5,0,0,94,594,817,129,0,95,224
2359,2360,1,1,6,,0,102.01,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9709,6,1,425,648,902,1125,0,0,224,224
2360,2361,1,1,6,,0,101.996,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9709,6,1,449,672,664,887,0,0,224,224
2361,2362,1,1,5,,0,95.3481,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9714,5,1,663,886,1309,1532,0,0,224,224
2362,2363,1,1,6,,0,93.1605,0,0,2,1280,1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,1,29,0,9715,6,1,2301,2430,471,694,0,0,130,224
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,1,9716,5,0,0,93,471,694,130,0,94,224
2363,2364,1,1,6,,0,93.6765,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9715,6,1,1339,1562,474,697,0,0,224,224
2364,2365,1,1,6,,0,91.6318,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9717,6,1,281,504,664,887,0,0,224,224
2365,2366,1,1,5,,0,90.1333,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9718,5,1,635,858,881,1104,0,0,224,224
2366,2367,1,1,5,,0,89.8574,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9718,5,1,1151,1374,563,786,0,0,224,224
2367,2368,1,1,5,,0,89.5362,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9718,5,1,1747,1970,463,686,0,0,224,224
2368,2369,1,1,6,,0,88.0279,0,0,3,1792,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-2,0,1,28,2,9442,5,0,2338,2430,1654,1711,0,0,93,58
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-2,0,-1,28,1,9443,6,0,0,130,1654,1711,93,0,131,58
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-2,-1,-1,29,0,9719,6,1,2123,2346,0,165,0,58,224,166
2369,2370,1,1,5,,0,87.2941,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9720,5,1,1057,1280,1383,1606,0,0,224,224
2370,2371,1,1,5,,0,86.7863,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9720,5,1,2002,2225,1326,1549,0,0,224,224
2371,2372,1,1,5,,0,87.7552,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9720,5,1,198,421,1321,1544,0,0,224,224
2372,2373,1,1,5,,0,87.571,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9720,5,1,540,763,324,547,0,0,224,224
2373,2374,1,1,5,,0,84.368,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9722,5,1,1634,1857,906,1129,0,0,224,224
2374,2375,1,1,6,,0,83.2328,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,29,0,9723,6,1,1315,1538,274,497,0,0,224,224
2375,2376,1,1,5,,0,82.6498,0,0,2,1280,1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,0,29,1,9723,6,0,2398,2430,1033,1256,0,0,33,224
